time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-10-06T14:29:33.268Z,7.9697,124.4477,156.98,4.2,mb,,101,1.434,0.52,us,us6000c739,2020-10-14T14:58:53.040Z,"16 km NE of Tamparan, Philippines",earthquake,9,10.1,0.167,11,reviewed,us,us
2020-10-06T14:25:59.828Z,-9.537,112.877,35,4,mb,,121,1.646,0.73,us,us6000c737,2020-10-14T14:46:27.040Z,"147 km S of Dampit, Indonesia",earthquake,5.6,1.9,0.15,12,reviewed,us,us
2020-10-06T14:09:58.869Z,-9.5012,112.6795,35,4.2,mb,,128,1.779,0.76,us,us6000c735,2020-10-14T14:35:38.040Z,"142 km S of Dampit, Indonesia",earthquake,8.3,2,0.136,15,reviewed,us,us
2020-10-06T13:52:31.722Z,-9.5762,112.8615,35,4.8,mww,,111,1.683,1.51,us,us6000c63n,2020-10-14T13:45:22.040Z,"151 km S of Dampit, Indonesia",earthquake,7.4,1.9,0.083,14,reviewed,us,us
2020-10-06T13:22:06.448Z,9.5595,126.6684,40.28,4.8,mb,,115,2.698,0.33,us,us6000c63i,2020-10-14T13:40:59.040Z,"60 km ENE of Cortes, Philippines",earthquake,9.3,6.2,0.085,43,reviewed,us,us
2020-10-06T13:17:36.131Z,-0.9306,122.1768,44.23,4.8,mb,,47,0.604,0.66,us,us6000c63c,2020-10-14T13:37:17.040Z,"68 km W of Luwuk, Indonesia",earthquake,5.1,5.8,0.093,38,reviewed,us,us
2020-10-06T08:47:01.687Z,0.7895,127.2634,101.52,5,mb,,66,0.104,0.81,us,us6000c60p,2020-10-06T09:03:02.040Z,"13 km W of Ternate, Indonesia",earthquake,7.2,5.7,0.12,22,reviewed,us,us
2020-10-06T08:12:01.809Z,39.7429,73.8726,10,4.5,mb,,149,1.618,1.46,us,us6000c60i,2020-10-07T07:55:06.040Z,"121 km ESE of Nookat, Kyrgyzstan",earthquake,5.7,2,0.204,7,reviewed,us,us
2020-10-06T06:27:35.055Z,39.405,141.9818,92.77,4.6,mb,,99,1.551,0.54,us,us6000c5zw,2020-10-06T06:53:23.040Z,"7 km SSE of Yamada, Japan",earthquake,6.4,6.6,0.041,177,reviewed,us,us
2020-10-06T06:13:40.099Z,34.1533,79.0917,10,4.6,mb,,82,7.036,0.69,us,us6000c5zr,2020-10-06T07:30:59.040Z,"139 km E of Leh, India",earthquake,4.7,1.9,0.078,51,reviewed,us,us
2020-10-06T00:16:46.001Z,-3.0712,130.3657,10,4.7,mb,,36,1.886,0.88,us,us6000c5y6,2020-10-10T22:12:59.040Z,"163 km E of Amahai, Indonesia",earthquake,6.2,1.8,0.085,42,reviewed,us,us
2020-10-05T23:43:20.808Z,34.171,79.2064,10,5,mww,,21,7.017,0.62,us,us6000c5y3,2020-10-10T22:18:55.040Z,"149 km E of Leh, India",earthquake,6.9,1.7,0.086,13,reviewed,us,us
2020-10-05T19:04:00.506Z,19.8719,145.3366,131.04,5.3,mww,,51,4.625,0.86,us,us6000c5t3,2020-10-17T19:14:06.910Z,"Maug Islands region, Northern Mariana Islands",earthquake,8.9,4.3,0.061,26,reviewed,us,us
2020-10-05T18:59:13.720Z,14.7001,144.4662,10,4.3,mb,,85,1.171,0.88,us,us6000c72i,2020-10-12T17:44:31.040Z,"127 km WSW of San Jose Village, Northern Mariana Islands",earthquake,6.2,1.9,0.169,10,reviewed,us,us
2020-10-05T18:21:07.224Z,-4.329,100.9942,12.4,4.4,mb,,105,1.956,0.97,us,us6000c72h,2020-10-12T17:34:12.040Z,"152 km WSW of Bengkulu, Indonesia",earthquake,8.5,4.7,0.144,14,reviewed,us,us
2020-10-05T14:01:16.485Z,39.4952,141.9169,57.35,4.7,mb,,97,1.448,0.52,us,us6000c5pr,2020-10-13T19:42:15.040Z,"4 km NW of Yamada, Japan",earthquake,8.2,6.5,0.112,24,reviewed,us,us
2020-10-05T13:29:05.669Z,6.7188,127.705,10,4.4,mb,,126,8.333,0.36,us,us6000c729,2020-10-13T19:34:27.040Z,"139 km ESE of Manay, Philippines",earthquake,10.7,1.9,0.134,17,reviewed,us,us
2020-10-05T09:04:31.235Z,52.2107,158.8914,99.97,4.5,mb,,150,0.827,1.08,us,us6000c5mu,2020-10-05T10:07:47.040Z,"86 km SSE of Vilyuchinsk, Russia",earthquake,9.6,6.6,0.087,39,reviewed,us,us
2020-10-05T07:30:50.634Z,2.3354,124.7296,213.42,4.8,mb,,55,3.059,0.84,us,us6000c5m9,2020-10-05T07:53:36.040Z,"95 km N of Manado, Indonesia",earthquake,7.7,7.1,0.066,71,reviewed,us,us
2020-10-05T03:07:47.054Z,-9.6053,119.3752,53.78,5,mww,,79,2.986,1.01,us,us6000c5l3,2020-10-14T04:02:14.040Z,"97 km W of Waingapu, Indonesia",earthquake,6.3,5.1,0.08,15,reviewed,us,us
2020-10-05T02:32:24.532Z,36.3103,140.8244,83.69,4.9,mb,,112,2.122,0.76,us,us6000c5l1,2020-10-14T03:56:09.315Z,"21 km E of Ōarai, Japan",earthquake,7.5,6.6,0.076,54,reviewed,us,us
2020-10-04T22:33:24.843Z,46.2313,53.3396,10,4,mb,,127,5.383,0.68,us,us6000c5k0,2020-10-05T23:27:17.040Z,"25 km SSW of Karaton, Kazakhstan",earthquake,6.1,2,0.106,24,reviewed,us,us
2020-10-04T18:27:56.841Z,-5.327,153.5142,70.1,4.4,mb,,147,1.756,0.88,us,us6000c6td,2020-10-17T19:57:24.040Z,"175 km SE of Kokopo, Papua New Guinea",earthquake,7.3,9.4,0.127,18,reviewed,us,us
2020-10-04T18:16:53.854Z,13.6078,120.7662,121.85,5.6,mww,,27,3.933,0.82,us,us6000c5i4,2020-10-17T16:36:18.678Z,"12 km WSW of Tingloy, Philippines",earthquake,7.7,3.9,0.038,67,reviewed,us,us
2020-10-04T17:16:33.440Z,-6.3968,102.4298,34.08,4.5,mb,,151,5.289,0.95,us,us6000c6tc,2020-10-17T19:49:36.040Z,"277 km SSW of Pagar Alam, Indonesia",earthquake,6.3,5.3,0.131,17,reviewed,us,us
2020-10-04T16:00:02.846Z,20.6448,94.4032,78.19,4.3,mb,,166,2.123,1.05,us,us6000c5hh,2020-10-13T18:46:39.040Z,"51 km WSW of Chauk, Myanmar",earthquake,7.7,8.2,0.142,14,reviewed,us,us
2020-10-04T15:52:24.052Z,-1.881,139.1559,23.01,4.2,mb,,67,6.977,0.43,us,us6000c6tb,2020-10-13T18:44:09.040Z,"182 km WNW of Abepura, Indonesia",earthquake,7.4,6.5,0.11,23,reviewed,us,us
2020-10-04T14:28:55.131Z,-5.5408,152.0083,51.78,4.4,mb,,58,1.226,0.77,us,us6000c6tf,2020-10-13T17:05:40.040Z,"135 km SSW of Kokopo, Papua New Guinea",earthquake,4.3,6.7,0.092,34,reviewed,us,us
2020-10-04T13:50:53.387Z,2.4958,95.7084,10,4.4,mb,,179,2.209,0.43,us,us6000c6t9,2020-10-13T16:12:12.040Z,"74 km W of Sinabang, Indonesia",earthquake,8.6,1.9,0.144,14,reviewed,us,us
2020-10-04T13:24:31.207Z,-7.8051,128.6593,73.43,4.5,mb,,64,2.62,0.95,us,us6000c6t8,2020-10-13T16:00:45.040Z,"199 km ENE of Lospalos, Timor Leste",earthquake,7.2,7.4,0.205,7,reviewed,us,us
2020-10-04T11:22:26.138Z,45.5752,142.0683,306.5,4,mb,,110,1.464,0.73,us,us6000c6t5,2020-10-14T12:12:18.040Z,"29 km NE of Makubetsu, Japan",earthquake,10.3,4.3,0.116,20,reviewed,us,us
2020-10-04T09:17:28.665Z,49.0695,155.2244,53.22,5.1,mww,,128,4.334,0.79,us,us6000c5ef,2020-10-14T07:18:07.040Z,"190 km SSW of Severo-Kuril’sk, Russia",earthquake,8.9,6.3,0.086,13,reviewed,us,us
2020-10-04T03:31:13.368Z,14.4491,145.6282,113.36,4.4,mb,,165,0.802,0.58,us,us6000c6tt,2020-10-08T21:17:59.040Z,"57 km S of San Jose Village, Northern Mariana Islands",earthquake,10.5,7.1,0.19,8,reviewed,us,us
2020-10-04T02:51:33.795Z,29.865,130.6298,33.65,4.8,mb,,126,1.646,0.77,us,us6000c5c4,2020-10-04T03:09:15.040Z,"41 km SSE of Koshima, Japan",earthquake,7.7,6.2,0.075,55,reviewed,us,us
2020-10-03T23:24:50.532Z,-4.1358,70.2694,10,4.4,mb,,88,3.912,0.84,us,us6000c6rb,2020-10-17T05:13:15.040Z,"Chagos Archipelago region",earthquake,9.1,1.9,0.143,14,reviewed,us,us
2020-10-03T23:03:23.638Z,-6.0151,112.8793,611.76,4.2,mb,,77,2.631,0.8,us,us6000c6ra,2020-10-17T04:59:28.040Z,"110 km NNE of Paciran, Indonesia",earthquake,11,7.5,0.132,16,reviewed,us,us
2020-10-03T22:53:09.386Z,-4.3661,154.0482,382.46,4.5,mb,,39,1.887,0.82,us,us6000c5b3,2020-10-17T04:49:19.040Z,"197 km E of Kokopo, Papua New Guinea",earthquake,10.3,5.5,0.075,53,reviewed,us,us
2020-10-03T22:19:30.510Z,9.2428,126.3653,49.02,4.6,mb,,110,2.295,0.58,us,us6000c5b0,2020-10-17T04:30:26.040Z,"19 km ESE of Cortes, Philippines",earthquake,8.8,6.5,0.062,78,reviewed,us,us
2020-10-03T22:07:57.240Z,-5.9433,130.7967,81.65,4,mb,,140,2.086,0.68,us,us6000c6r9,2020-10-17T03:43:57.040Z,"219 km W of Tual, Indonesia",earthquake,9.9,11.5,0.231,5,reviewed,us,us
2020-10-03T16:30:06.352Z,-7.1605,150.0707,14.93,5.4,mww,,21,3.61,0.59,us,us6000c588,2020-10-06T19:39:56.040Z,"120 km SSE of Kandrian, Papua New Guinea",earthquake,6.1,3.9,0.066,22,reviewed,us,us
2020-10-03T15:36:17.754Z,26.2024,91.3108,44.3,4.2,mb,,120,0.801,0.4,us,us6000c584,2020-10-04T04:43:30.050Z,"21 km WSW of Hājo, India",earthquake,5.7,5.3,0.098,32,reviewed,us,us
2020-10-03T14:15:56.423Z,15.6226,120.3028,38.03,4.7,mb,,93,1.924,1,us,us6000c57g,2020-10-04T18:41:17.330Z,"4 km W of Bacsay, Philippines",earthquake,7.4,6.8,0.063,88,reviewed,us,us
2020-10-03T13:20:25.030Z,-5.4058,153.0608,47.44,4.3,mb,,123,1.501,1.26,us,us6000c6qq,2020-10-17T19:31:46.040Z,"146 km SE of Kokopo, Papua New Guinea",earthquake,5,11.2,0.133,16,reviewed,us,us
2020-10-03T13:01:42.813Z,13.78,145.0602,127.05,4.3,mb,,116,0.265,0.88,us,us6000c6r1,2020-10-17T19:23:48.040Z,"32 km NE of Yigo Village, Guam",earthquake,11.8,6.1,0.147,13,reviewed,us,us
2020-10-03T12:26:27.750Z,29.8894,130.7074,34.27,5.1,mww,,94,1.629,0.91,us,us6000c56c,2020-10-03T21:29:18.040Z,"41 km SSE of Koshima, Japan",earthquake,7.5,4.8,0.069,20,reviewed,us,us
2020-10-03T09:31:35.227Z,33.5204,140.8977,59.21,5.5,mww,,30,0.993,1.03,us,us6000c54x,2020-10-04T09:37:29.350Z,"188 km SSE of Tateyama, Japan",earthquake,6.8,5.4,0.093,11,reviewed,us,us
2020-10-03T07:32:33.330Z,2.5181,96.8489,51.5,4,mb,,183,1.407,0.63,us,us6000c6ql,2020-10-14T07:09:45.040Z,"Simeulue, Indonesia",earthquake,8.9,9.9,0.144,13,reviewed,us,us
2020-10-03T05:03:47.399Z,13.5738,120.9304,177.14,4.7,mb,,128,3.981,0.53,us,us6000c547,2020-10-14T06:54:13.040Z,"7 km N of Balatero, Philippines",earthquake,11.2,7.6,0.071,61,reviewed,us,us
2020-10-03T03:25:12.901Z,6.1509,126.1339,128.48,4.9,mb,,82,1.066,1.1,us,us6000c53b,2020-10-03T06:29:42.135Z,"23 km SSW of Pondaguitan, Philippines",earthquake,8.4,6.3,0.064,77,reviewed,us,us
2020-10-03T01:57:01.544Z,-4.1959,152.9486,46.64,4.4,mb,,154,0.782,0.95,us,us6000c6qh,2020-10-08T22:47:28.040Z,"77 km ENE of Kokopo, Papua New Guinea",earthquake,8,7.8,0.155,15,reviewed,us,us
2020-10-02T23:48:53.240Z,39.4875,54.8654,10,4.2,mb,,81,7.796,0.7,us,us6000c528,2020-10-10T22:04:57.040Z,"39 km NE of Gumdag, Turkmenistan",earthquake,8.5,2,0.109,23,reviewed,us,us
2020-10-02T23:37:51.845Z,43.9028,145.5761,10.51,4.6,mb,,114,2.163,0.41,us,us6000c6py,2020-10-10T04:52:53.040Z,"26 km WSW of Yuzhno-Kurilsk, Russia",earthquake,9,5.7,0.114,23,reviewed,us,us
2020-10-02T23:31:13.069Z,18.8312,145.9612,78.07,5.2,mww,,13,3.574,0.67,us,us6000c521,2020-10-16T23:41:31.003Z,"Pagan region, Northern Mariana Islands",earthquake,8.4,4.6,0.08,15,reviewed,us,us
2020-10-02T21:15:20.673Z,36.4391,71.4174,105.28,4.2,mb,,77,2.709,1,us,us6000c50q,2020-10-10T22:47:31.595Z,"29 km SSW of Ashkāsham, Afghanistan",earthquake,5.7,11,0.159,11,reviewed,us,us
2020-10-02T17:52:58.634Z,36.2927,70.5342,150.71,4,mb,,117,2.13,0.77,us,us6000c4y4,2020-10-03T03:03:36.755Z,"68 km ESE of Farkhār, Afghanistan",earthquake,8.2,20.9,0.26,4,reviewed,us,us
2020-10-02T15:15:55.242Z,-5.0109,153.6845,74.04,4.6,mb,,70,1.72,0.67,us,us6000c4um,2020-10-02T18:57:58.040Z,"173 km ESE of Kokopo, Papua New Guinea",earthquake,7.7,6.6,0.103,28,reviewed,us,us
2020-10-02T10:44:30.121Z,-5.4189,152.4458,32.89,4.9,mb,,106,1.251,0.58,us,us6000c4ph,2020-10-02T11:19:41.040Z,"120 km S of Kokopo, Papua New Guinea",earthquake,10.6,6.5,0.074,58,reviewed,us,us
2020-10-02T08:57:00.038Z,0.7173,121.3812,75.64,4.2,mb,,120,0.715,0.73,us,us6000c6pg,2020-10-14T06:48:57.040Z,"188 km W of Gorontalo, Indonesia",earthquake,9,6.9,0.136,15,reviewed,us,us
2020-10-02T07:16:32.198Z,36.5567,70.87,185.38,4.3,mb,,72,2.502,1.01,us,us6000c4m6,2020-10-14T06:16:38.368Z,"34 km S of Jurm, Afghanistan",earthquake,6.2,8.4,0.122,19,reviewed,us,us
2020-10-02T06:56:54.555Z,15.7829,119.9326,40.86,4.7,mb,,118,1.829,0.63,us,us6000c4m1,2020-10-14T06:15:17.374Z,"3 km NE of Santa Cruz, Philippines",earthquake,8.1,7.8,0.083,44,reviewed,us,us
2020-10-02T01:48:36.405Z,-11.8285,116.9674,10,4.8,mb,,101,4.337,1.23,us,us6000c4iw,2020-10-02T02:05:47.040Z,"South of Lombok, Indonesia",earthquake,8.8,1.9,0.127,21,reviewed,us,us
2020-10-02T01:40:11.458Z,10.762,126.2531,35,4.5,mb,,133,3.728,0.72,us,us6000c6p6,2020-10-08T23:41:44.040Z,"50 km ESE of Sulangan, Philippines",earthquake,15.2,2,0.163,11,reviewed,us,us
2020-10-01T22:04:04.939Z,-2.9415,145.4498,10,4.8,mb,,43,2.112,0.92,us,us6000c4cl,2020-10-10T21:56:12.040Z,"197 km NE of Angoram, Papua New Guinea",earthquake,7.7,1.9,0.076,54,reviewed,us,us
2020-10-01T21:07:29.620Z,-4.1999,70.0393,10,4.7,mb,,55,3.993,0.58,us,us6000c4av,2020-10-10T21:45:24.040Z,"Chagos Archipelago region",earthquake,9,1.9,0.07,61,reviewed,us,us
2020-10-01T19:06:50.248Z,-7.9609,123.032,209.35,4.5,mb,,82,1.033,0.61,us,us6000c45d,2020-10-06T17:24:09.040Z,"116 km NE of Maumere, Indonesia",earthquake,6.8,9,0.115,22,reviewed,us,us
2020-10-01T18:28:39.408Z,-2.4629,68.0854,10,4.6,mb,,50,5.719,1.19,us,us6000c44a,2020-10-07T15:38:20.040Z,"Carlsberg Ridge",earthquake,3.6,1.9,0.087,39,reviewed,us,us
2020-10-01T18:15:36.269Z,-6.3647,130.7412,104.47,5,mb,,104,1.699,0.96,us,us6000c43n,2020-10-02T21:07:29.040Z,"237 km WSW of Tual, Indonesia",earthquake,7.4,7,0.075,61,reviewed,us,us
2020-10-01T14:57:32.858Z,55.0008,164.5571,10,4.5,mb,,127,4.008,0.8,us,us6000c3xp,2020-10-02T14:20:12.040Z,"189 km SE of Ust’-Kamchatsk Staryy, Russia",earthquake,8.9,1.9,0.068,64,reviewed,us,us
2020-10-01T10:49:08.970Z,-2.4959,102.1105,148.65,4.4,mb,,130,2.035,0.85,us,us6000c6gp,2020-10-08T09:53:42.040Z,"93 km ESE of Sungai Penuh, Indonesia",earthquake,10.7,7.7,0.155,12,reviewed,us,us
2020-10-01T10:34:48.481Z,-6.0867,148.6576,109.22,6,mww,,19,3.615,0.95,us,us6000c3td,2020-10-05T16:55:45.040Z,"99 km W of Kandrian, Papua New Guinea",earthquake,6.7,6.5,0.055,32,reviewed,us,us
2020-09-30T22:16:59.500Z,9.1325,126.6122,10,4.4,mb,,135,2.29,0.61,us,us6000c65b,2020-10-09T22:58:07.040Z,"41 km ENE of La Paz, Philippines",earthquake,13.7,1.9,0.138,15,reviewed,us,us
2020-09-30T22:10:47.182Z,9.2272,126.704,10,5.1,mww,,47,2.415,0.71,us,us6000c3ec,2020-10-09T22:47:43.040Z,"55 km ENE of La Paz, Philippines",earthquake,7.7,1.8,0.071,19,reviewed,us,us
2020-09-30T21:13:10.357Z,9.2094,126.7568,10,4.6,mb,,116,2.424,0.55,us,us6000c3dm,2020-10-09T03:04:01.040Z,"59 km ENE of La Paz, Philippines",earthquake,9,1.9,0.071,60,reviewed,us,us
2020-09-30T21:08:08.342Z,9.1581,126.6167,10,4.6,mb,,126,2.315,0.65,us,us6000c3e1,2020-10-09T02:47:23.040Z,"43 km ENE of La Paz, Philippines",earthquake,8.1,1.5,0.077,50,reviewed,us,us
2020-09-30T20:48:01.256Z,7.8599,127.0387,44.34,4,mb,,164,1.646,0.68,us,us6000c654,2020-10-06T16:14:31.040Z,"57 km ENE of Kinablangan, Philippines",earthquake,10,8.7,0.182,8,reviewed,us,us
2020-09-30T20:39:18.719Z,-0.7524,128.0552,25.24,4.4,mb,,72,1.663,0.81,us,us6000c3ct,2020-10-06T15:29:32.040Z,"173 km SSE of Sofifi, Indonesia",earthquake,5.3,5.5,0.117,21,reviewed,us,us
2020-09-30T18:44:29.418Z,3.6527,97.0129,59.76,4.4,mb,,165,1.567,0.72,us,us6000c3ay,2020-09-30T19:25:59.040Z,"112 km ESE of Meulaboh, Indonesia",earthquake,5,10.6,0.123,19,reviewed,us,us
2020-09-30T13:58:44.790Z,38.7836,142.1435,42.07,4.8,mb,,117,2.169,0.6,us,us6000c356,2020-10-05T14:27:57.040Z,"48 km SE of Ōfunato, Japan",earthquake,4.3,6.7,0.06,87,reviewed,us,us
2020-09-30T10:44:45.705Z,55.9581,161.5086,65.42,4.1,mb,,72,3.38,0.62,us,us6000c64s,2020-10-07T06:26:34.040Z,"57 km SE of Klyuchi, Russia",earthquake,5.9,7.8,0.124,18,reviewed,us,us
2020-09-30T09:00:50.974Z,1.6807,126.8252,34.54,4.2,mb,,133,1.052,0.81,us,us6000c64q,2020-10-07T07:31:04.040Z,"116 km NNW of Ternate, Indonesia",earthquake,10.3,7,0.167,10,reviewed,us,us
2020-09-30T05:23:12.810Z,-7.164,125.1462,484.63,4.6,mb,,113,2.717,0.71,us,us6000c30k,2020-09-30T05:40:47.040Z,"158 km N of Likisá, Timor Leste",earthquake,12.9,10.2,0.132,17,reviewed,us,us
2020-09-30T04:37:20.695Z,24.8653,122.0775,103.89,5,mww,,34,0.537,1.14,us,us6000c30f,2020-10-01T02:39:39.684Z,"34 km ENE of Yilan, Taiwan",earthquake,4.8,3.8,0.059,28,reviewed,us,us
2020-09-30T01:16:04.622Z,-9.4559,119.3575,10,4.5,mb,,79,2.959,0.74,us,us6000c2zc,2020-10-09T01:40:09.040Z,"96 km S of Komodo, Indonesia",earthquake,5.4,1.8,0.124,19,reviewed,us,us
2020-09-30T00:49:39.522Z,19.8926,122.6193,10,4.7,mb,,105,3.102,1.14,us,us6000c2z2,2020-10-06T22:03:40.040Z,"91 km SE of Basco, Philippines",earthquake,7.5,1.9,0.069,64,reviewed,us,us
2020-09-29T17:55:43.398Z,-9.6271,119.0339,10,4.9,mb,,57,3.313,0.98,us,us6000c2rr,2020-09-29T18:23:08.040Z,"125 km SSW of Komodo, Indonesia",earthquake,2.4,1.8,0.078,56,reviewed,us,us
2020-09-29T15:21:55.319Z,1.1077,126.3433,46.21,4.1,mb,,81,1.076,0.46,us,us6000c4u7,2020-10-05T14:08:53.040Z,"121 km WNW of Ternate, Indonesia",earthquake,8.8,8.6,0.158,11,reviewed,us,us
2020-09-29T14:32:31.966Z,-6.7017,129.9208,117.31,4.1,mb,,118,1.867,0.58,us,us6000c4u6,2020-10-05T13:17:42.040Z,"Banda Sea",earthquake,4.1,8.6,0.198,8,reviewed,us,us
2020-09-29T13:31:41.520Z,-4.5954,153.5999,95.17,4.3,mb,,104,1.487,0.51,us,us6000c4u3,2020-10-04T17:01:27.040Z,"150 km E of Kokopo, Papua New Guinea",earthquake,7.5,7.4,0.108,24,reviewed,us,us
2020-09-29T13:26:19.371Z,4.0509,125.9181,110.74,4.3,mb,,73,3.017,0.62,us,us6000c4u2,2020-10-04T16:23:00.040Z,"Pulau-Pulau Sangihe, Indonesia",earthquake,7.9,5.1,0.129,19,reviewed,us,us
2020-09-29T13:07:16.132Z,46.0017,143.2829,333.51,4,mb,,124,1.023,0.46,us,us6000c4u9,2020-10-04T16:06:32.040Z,"80 km SSE of Korsakov, Russia",earthquake,9.6,6.1,0.093,31,reviewed,us,us
2020-09-29T12:48:38.985Z,48.1604,154.471,10,4.2,mb,,138,5.547,1.04,us,us6000c4u0,2020-10-18T10:33:04.040Z,"Kuril Islands",earthquake,9.5,1.9,0.141,14,reviewed,us,us
2020-09-29T11:48:13.249Z,-9.7638,119.0617,10,4.2,mb,,104,3.329,0.7,us,us6000c4tw,2020-10-18T10:03:00.040Z,"132 km W of Waingapu, Indonesia",earthquake,8.7,1.9,0.152,12,reviewed,us,us
2020-09-29T11:17:28.120Z,35.0394,69.1466,35,4.2,mb,,97,0.504,0.58,us,us6000c2hl,2020-10-03T07:05:29.040Z,"3 km NW of Charikar, Afghanistan",earthquake,6.6,2,0.177,9,reviewed,us,us
2020-09-29T10:48:50.760Z,3.8714,97.6509,10,4.4,mb,,115,1.52,1.01,us,us6000c2hf,2020-09-29T11:14:16.040Z,"71 km WSW of Pangkalan Brandan, Indonesia",earthquake,4.5,1.5,0.108,25,reviewed,us,us
2020-09-29T04:38:46.627Z,22.1344,144.3523,82.36,4.9,mb,,114,6.99,0.66,us,us6000c2ew,2020-09-30T04:48:59.288Z,"Volcano Islands, Japan region",earthquake,8.9,5.1,0.041,185,reviewed,us,us
2020-09-29T04:08:02.904Z,31.3924,51.0596,10,4.9,mb,,59,3.351,0.73,us,us6000c2ea,2020-09-29T23:43:45.040Z,"48 km W of Semīrom, Iran",earthquake,6.6,1.9,0.059,89,reviewed,us,us
2020-09-29T03:14:33.384Z,21.7967,143.1671,224.84,4,mb,,91,38.936,0.43,us,us6000c4tk,2020-10-16T04:06:04.040Z,"Mariana Islands region",earthquake,14.7,7.3,0.156,11,reviewed,us,us
2020-09-29T03:00:39.159Z,3.078,96.7648,35,4.2,mb,,142,1.939,0.79,us,us6000c4td,2020-10-16T02:06:47.040Z,"78 km NNE of Sinabang, Indonesia",earthquake,6.8,2,0.176,9,reviewed,us,us
2020-09-29T02:45:29.370Z,-6.8518,125.1963,540.85,4.1,mb,,88,3.027,0.45,us,us6000c4tm,2020-10-16T00:33:22.040Z,"192 km N of Likisá, Timor Leste",earthquake,14.5,4.5,0.157,11,reviewed,us,us
2020-09-29T02:03:53.969Z,30.5305,50.6559,10,4.3,mb,,77,6.177,0.42,us,us6000c2dg,2020-09-29T23:17:56.689Z,"23 km NW of Dogonbadan, Iran",earthquake,9.9,2,0.122,19,reviewed,us,us
2020-09-29T01:14:17.872Z,22.4236,121.1368,14.59,4.9,mwr,,117,0.395,0.58,us,us6000c2d2,2020-09-29T21:35:21.977Z,"61 km NE of Hengchun, Taiwan",earthquake,5.3,3.8,0.062,25,reviewed,us,us
2020-09-29T01:03:53.809Z,13.4008,145.873,10,5.1,mb,,81,0.995,0.74,us,us6000c2cv,2020-10-18T01:14:04.304Z,"107 km E of Yigo Village, Guam",earthquake,3.1,1.9,0.052,118,reviewed,us,us
2020-09-28T20:50:56.792Z,22.4308,121.1154,25.34,5.1,mww,,104,0.386,0.69,us,us6000c2ae,2020-09-29T20:00:56.432Z,"60 km NE of Hengchun, Taiwan",earthquake,6.2,5.1,0.089,12,reviewed,us,us
2020-09-28T20:13:15.500Z,-5.483,154.3105,128.8,4.3,mb,,77,2.494,0.33,us,us6000c2bg,2020-09-29T20:58:25.040Z,"159 km NW of Panguna, Papua New Guinea",earthquake,9.8,7.5,0.084,40,reviewed,us,us
2020-09-28T19:07:21.540Z,-6.9462,129.3791,190.74,4.4,mb,,83,2.164,0.79,us,us6000c27v,2020-09-30T13:40:45.040Z,"Banda Sea",earthquake,9,8.2,0.097,31,reviewed,us,us
2020-09-28T19:05:08.936Z,22.4542,121.2435,19.08,4,mb,,209,0.392,1.07,us,us6000c4qx,2020-10-02T16:52:45.040Z,"71 km NE of Hengchun, Taiwan",earthquake,4.2,5,0.183,8,reviewed,us,us
2020-09-28T18:16:13.909Z,3.9588,97.7244,56.05,4.3,mb,,79,1.48,0.89,us,us6000c275,2020-09-30T16:18:44.040Z,"61 km W of Pangkalan Brandan, Indonesia",earthquake,5.5,8.6,0.125,18,reviewed,us,us
2020-09-28T16:26:55.183Z,0.0677,99.5396,96.01,4.7,mb,,169,1.521,0.64,us,us6000c266,2020-10-04T15:36:47.040Z,"99 km NW of Pariaman, Indonesia",earthquake,8.4,7,0.093,35,reviewed,us,us
2020-09-28T06:02:43.643Z,12.3352,125.7916,10,4.4,mb,,142,10.123,0.55,us,us6000c4qq,2020-10-18T09:16:04.040Z,"35 km ENE of San Policarpo, Philippines",earthquake,14.6,2,0.161,11,reviewed,us,us
2020-09-28T05:12:39.401Z,33.2327,75.8286,41.97,4.6,mb,,80,2.18,0.63,us,us6000c222,2020-09-29T02:56:46.930Z,"10 km SSE of Kishtwār, India",earthquake,8.4,7.1,0.092,35,reviewed,us,us
2020-09-28T04:02:56.959Z,33.2434,137.2328,374.13,4.1,mb,,91,2.108,0.76,us,us6000c4qm,2020-10-04T22:32:48.040Z,"128 km ESE of Shingū, Japan",earthquake,9.8,7.5,0.079,44,reviewed,us,us
2020-09-28T03:44:54.775Z,-11.429,118.0339,10,4.8,mb,,44,4.823,0.85,us,us6000c216,2020-10-04T22:24:47.040Z,"south of Sumbawa, Indonesia",earthquake,7.4,1.9,0.1,31,reviewed,us,us
2020-09-28T03:08:49.880Z,9.5114,126.7156,10,4.4,mb,,131,2.674,0.89,us,us6000c4qc,2020-10-04T22:18:11.040Z,"63 km ENE of Cortes, Philippines",earthquake,13.5,1.9,0.12,20,reviewed,us,us
2020-09-28T01:17:34.701Z,-3.2804,101.555,55.73,4.1,mb,,127,1.762,0.84,us,us6000c4q9,2020-10-04T21:57:04.040Z,"97 km NW of Bengkulu, Indonesia",earthquake,12.2,5.5,0.185,8,reviewed,us,us
2020-09-27T23:23:36.920Z,28.8222,51.3202,10,4.3,mb,,50,4.763,1.19,us,us6000c209,2020-10-02T04:12:02.610Z,"49 km ESE of Bushehr, Iran",earthquake,7,1.5,0.077,48,reviewed,us,us
